Filtered_Secuencias,last_five_id,arc_Sequences,start_id,end_id
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422","PG534, PG497, PG499, PG460, PG422","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422",PG1529,PG422
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG500","PG534, PG497, PG499, PG538, PG500","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG500",PG1529,PG500
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG578","PG534, PG497, PG499, PG538, PG578","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG578",PG1529,PG578
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534","PG609, PG611, PG572, PG573, PG534","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534",PG1529,PG534
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG841, PG921, PG769, PG655","PG956, PG841, PG921, PG769, PG655","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG769, PG769-PG655",PG1529,PG655
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268, PG190","PG499, PG460, PG383, PG268, PG190","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268, PG268-PG190",PG1529,PG190
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268","PG497, PG499, PG460, PG383, PG268","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268",PG1529,PG268
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG307","PG497, PG499, PG460, PG383, PG307","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG307",PG1529,PG307
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268, PG190","PG499, PG460, PG422, PG268, PG190","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268, PG268-PG190",PG1529,PG190
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268","PG497, PG499, PG460, PG422, PG268","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268",PG1529,PG268
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG307","PG497, PG499, PG460, PG422, PG307","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG307",PG1529,PG307
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422","PG534, PG497, PG499, PG460, PG422","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422",PG1529,PG422
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG500","PG534, PG497, PG499, PG538, PG500","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG500",PG1529,PG500
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG578","PG534, PG497, PG499, PG538, PG578","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG578",PG1529,PG578
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534","PG609, PG611, PG572, PG573, PG534","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534",PG1529,PG534
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG841, PG921, PG769, PG655","PG956, PG841, PG921, PG769, PG655","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG769, PG769-PG655",PG1529,PG655
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268, PG190","PG499, PG460, PG383, PG268, PG190","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268, PG268-PG190",PG1529,PG190
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268","PG497, PG499, PG460, PG383, PG268","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268",PG1529,PG268
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG307","PG497, PG499, PG460, PG383, PG307","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG307",PG1529,PG307
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268, PG190","PG499, PG460, PG422, PG268, PG190","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268, PG268-PG190",PG1529,PG190
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268","PG497, PG499, PG460, PG422, PG268","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268",PG1529,PG268
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG307","PG497, PG499, PG460, PG422, PG307","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG307",PG1529,PG307
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422","PG534, PG497, PG499, PG460, PG422","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422",PG1529,PG422
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG500","PG534, PG497, PG499, PG538, PG500","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG500",PG1529,PG500
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG578","PG534, PG497, PG499, PG538, PG578","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG578",PG1529,PG578
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534","PG609, PG611, PG572, PG573, PG534","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534",PG1529,PG534
"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG921, PG769, PG655","PG956, PG841, PG921, PG769, PG655","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG769, PG769-PG655",PG1529,PG655
